Referência,Data,Título,Link,id,Preço
Samsung Galaxy A14 5g 128GB,28/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904091-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492137416#searchVariation=177492137416&position=33&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3293904091,1290.0
Samsung Galaxy A14 5g 128GB,28/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293881139-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812289071#searchVariation=177812289071&position=34&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3293881139,1290.0
Samsung Galaxy A14 5g 128GB,28/10/23,Samsung Galaxy A14 5g Dual Sim Tela 6.6 128gb 4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3436324483-samsung-galaxy-a14-5g-dual-sim-tela-66-128gb-4gb-ram-preto-_JM?searchVariation=179785870995#searchVariation=179785870995&position=35&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3436324483,1199.0
Samsung Galaxy A14 5g 128GB,28/10/23,Smartphone Samsung Galaxy A14 128gb Verde Lima 5g Octa-core,https://produto.mercadolivre.com.br/MLB-3423084247-smartphone-samsung-galaxy-a14-128gb-verde-lima-5g-octa-core-_JM#position=38&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3423084247,1979.0
Samsung Galaxy A14 5g 128GB,28/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Verde ,https://produto.mercadolivre.com.br/MLB-3863842202-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-verde-_JM?searchVariation=178364735424#searchVariation=178364735424&position=39&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3863842202,1420.0
Samsung Galaxy A14 5g 128GB,28/10/23,Smartphone Samsung Galaxy A14 128gb Verde Lima 5g Octa-core,https://produto.mercadolivre.com.br/MLB-3423084231-smartphone-samsung-galaxy-a14-128gb-verde-lima-5g-octa-core-_JM#position=42&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3423084231,1979.0
Samsung Galaxy A14 5g 128GB,28/10/23,Smartphone Samsung Galaxy A14 128gb Verde Lima 5g Octa-core,https://produto.mercadolivre.com.br/MLB-3937115470-smartphone-samsung-galaxy-a14-128gb-verde-lima-5g-octa-core-_JM#position=43&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3937115470,1979.0
Samsung Galaxy A14 5g 128GB,28/10/23,Smartphone Samsung Galaxy A14 128gb Verde Lima 5g Octa-core,https://produto.mercadolivre.com.br/MLB-3423118203-smartphone-samsung-galaxy-a14-128gb-verde-lima-5g-octa-core-_JM#position=44&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3423118203,1979.0
Samsung Galaxy A14 5g 128GB,28/10/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3296758161-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=177863493393#searchVariation=177863493393&position=45&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3296758161,1819.0
Samsung Galaxy A14 5g 128GB,28/10/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3318424131-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=178531119709#searchVariation=178531119709&position=46&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3318424131,2318.0
Samsung Galaxy A14 5g 128GB,28/10/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3518897838-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=177523283674#searchVariation=177523283674&position=47&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3518897838,1875.0
Samsung Galaxy A14 5g 128GB,28/10/23,"Celular Samsung Galaxy A14 5g 128gb 6,6 Preto",https://produto.mercadolivre.com.br/MLB-3336552935-celular-samsung-galaxy-a14-5g-128gb-66-preto-_JM?searchVariation=178530173143#searchVariation=178530173143&position=48&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3336552935,1599.0
Samsung Galaxy A14 5g 128GB,28/10/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3633928290-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=178528781835#searchVariation=178528781835&position=49&search_layout=stack&type=item&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3633928290,2389.0
Samsung Galaxy A14 5g 128GB,28/10/23,Samsung Galaxy A14 (MediaTek) 5G Dual SIM 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-dual-sim-128-gb-black-4-gb-ram/p/MLB21950247?pdp_filters=category:MLB1055#searchVariation=MLB21950247&position=11&search_layout=stack&type=product&tracking_id=9ab9465e-5170-451a-b3e1-46e570326ac3,MLB3801560604,1174.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Pocophone Poco X5 Pro 5g 128gb 6gb Global - Oficial,https://produto.mercadolivre.com.br/MLB-4063559958-xiaomi-pocophone-poco-x5-pro-5g-128gb-6gb-global-oficial-_JM?searchVariation=180008990559#searchVariation=180008990559&position=9&search_layout=stack&type=item&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB4063559958,1695.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Pocophone Poco X5 Pro 5G Dual SIM 128 GB black 6 GB RAM,https://www.mercadolivre.com.br/xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-black-6-gb-ram/p/MLB21748128?pdp_filters=category:MLB1055#searchVariation=MLB21748128&position=3&search_layout=stack&type=product&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB3489793115,1819.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Pocophone Poco X5 Pro 5g Dual Sim 128 Gb 6gb Global ,https://produto.mercadolivre.com.br/MLB-3364468533-xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-6gb-global-_JM?searchVariation=178113746678#searchVariation=178113746678&position=20&search_layout=stack&type=item&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB3364468533,1784.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Poco X5 Pro 5g Black 128gb 6gb Ram - Global,https://produto.mercadolivre.com.br/MLB-3348694579-xiaomi-poco-x5-pro-5g-black-128gb-6gb-ram-global-_JM?searchVariation=178663645107#searchVariation=178663645107&position=23&search_layout=stack&type=item&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB3348694579,1861.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Pocophone Poco X5 Pro 5g 128gb 6gb Global Nota Fiscal,https://produto.mercadolivre.com.br/MLB-3866895248-xiaomi-pocophone-poco-x5-pro-5g-128gb-6gb-global-nota-fiscal-_JM?searchVariation=179284903389#searchVariation=179284903389&position=24&search_layout=stack&type=item&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB3866895248,1784.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Poco X5 Pro 5g 6/128 Gb Global Lançamento 2023,https://produto.mercadolivre.com.br/MLB-3763163990-xiaomi-poco-x5-pro-5g-6128-gb-global-lancamento-2023-_JM?searchVariation=178109356478#searchVariation=178109356478&position=31&search_layout=stack&type=item&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB3763163990,1970.0
Poco X5 Pro 5g 128GB,28/10/23,Xiaomi Poco X5 Pro 5g 6gb Ram 128gb Black Global + Nfe,https://produto.mercadolivre.com.br/MLB-3332152295-xiaomi-poco-x5-pro-5g-6gb-ram-128gb-black-global-nfe-_JM?searchVariation=177830946614#searchVariation=177830946614&position=43&search_layout=stack&type=item&tracking_id=f0d990d9-105d-403f-98e5-0145e5021ed4,MLB3332152295,2159.0
iPhone 15 Pro Max 256GB,28/10/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Azul - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-azul-distribuidor-autorizado/p/MLB1027172717?pdp_filters=category:MLB1055#searchVariation=MLB1027172717&position=2&search_layout=stack&type=product&tracking_id=4c204b67-7ce6-4af5-ac91-cfefed9a0e88,MLB4082380812,10999.0
iPhone 15 Pro Max 256GB,28/10/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Azul,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-azul/p/MLB27172717?pdp_filters=category:MLB1055#searchVariation=MLB27172717&position=4&search_layout=stack&type=product&tracking_id=4c204b67-7ce6-4af5-ac91-cfefed9a0e88,MLB3477079155,9479.0
iPhone 15 Pro Max 256GB,28/10/23,Apple iPhone 15 Pro Max (256 Gb) - Azul-titaneo + Nf Lacrado,https://produto.mercadolivre.com.br/MLB-2607940000-apple-iphone-15-pro-max-256-gb-azul-titaneo-nf-lacrado-_JM?searchVariation=174388940414#searchVariation=174388940414&position=29&search_layout=stack&type=item&tracking_id=4c204b67-7ce6-4af5-ac91-cfefed9a0e88,MLB2607940000,8999.0
iPhone 15 Pro Max 256GB,28/10/23,"Apple iPhone 15 Pro Max (256 Gb) - Titânio Azul , Lacrado Nf",https://produto.mercadolivre.com.br/MLB-4125933248-apple-iphone-15-pro-max-256-gb-titnio-azul-lacrado-nf-_JM?searchVariation=180272559975#searchVariation=180272559975&position=32&search_layout=stack&type=item&tracking_id=4c204b67-7ce6-4af5-ac91-cfefed9a0e88,MLB4125933248,10499.0
iPhone 15 Pro Max 256GB,28/10/23,iPhone 15 Pro Max 256gb,https://produto.mercadolivre.com.br/MLB-4124085120-iphone-15-pro-max-256gb-_JM?searchVariation=178979818720#searchVariation=178979818720&position=37&search_layout=stack&type=item&tracking_id=4c204b67-7ce6-4af5-ac91-cfefed9a0e88,MLB4124085120,9790.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g 128gb 4gb Ram Preto,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-preto/p/MLB22096077?pdp_filters=category:MLB1055#searchVariation=MLB22096077&position=1&search_layout=stack&type=product&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3427723135,999.0
Samsung Galaxy A14 5g 128GB,29/10/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66/p/MLB22432319?pdp_filters=category:MLB1055#searchVariation=MLB22432319&position=5&search_layout=stack&type=product&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB4145394534,1045.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3461649801-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=180107045577#searchVariation=180107045577&position=14&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3461649801,1382.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504254580-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492200000#searchVariation=177492200000&position=15&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3504254580,1309.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3344468010-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177171568070#searchVariation=177171568070&position=16&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3344468010,1424.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata/p/MLB22753179?pdp_filters=category:MLB1055#searchVariation=MLB22753179&position=7&search_layout=stack&type=product&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3537780804,1239.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3264979155-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177307444191#searchVariation=177307444191&position=17&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3264979155,1380.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g A146 128gb 4gb Ram 6.6'' 50 Mp Outlet,https://produto.mercadolivre.com.br/MLB-3390022057-samsung-galaxy-a14-5g-a146-128gb-4gb-ram-66-50-mp-outlet-_JM?searchVariation=178311384254#searchVariation=178311384254&position=18&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3390022057,1242.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504254660-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492200168#searchVariation=177492200168&position=19&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3504254660,1257.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904563-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492139794#searchVariation=177492139794&position=20&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293904563,1347.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504307226-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177812430909#searchVariation=177812430909&position=21&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3504307226,1257.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3344514408-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=177297727987#searchVariation=177297727987&position=23&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3344514408,1336.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-4083932136-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=180104094529#searchVariation=180104094529&position=24&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB4083932136,1382.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3436273705-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=178666574926#searchVariation=178666574926&position=25&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3436273705,1247.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293869317-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812231665#searchVariation=177812231665&position=26&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293869317,1347.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504471202-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492002354#searchVariation=177492002354&position=27&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3504471202,1347.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293894197-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177812264585#searchVariation=177812264585&position=29&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293894197,1424.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293881161-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812289153#searchVariation=177812289153&position=30&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293881161,1424.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293881139-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812289071#searchVariation=177812289071&position=31&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293881139,1290.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904091-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492137416#searchVariation=177492137416&position=32&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293904091,1290.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Dual Sim Tela 6.6 128gb 4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3436324483-samsung-galaxy-a14-5g-dual-sim-tela-66-128gb-4gb-ram-preto-_JM?searchVariation=179785870995#searchVariation=179785870995&position=33&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3436324483,1199.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Verde ,https://produto.mercadolivre.com.br/MLB-3863842202-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-verde-_JM?searchVariation=178364735424#searchVariation=178364735424&position=36&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3863842202,1420.0
Samsung Galaxy A14 5g 128GB,29/10/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3296758161-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=177863493393#searchVariation=177863493393&position=39&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3296758161,1819.0
Samsung Galaxy A14 5g 128GB,29/10/23,Celular Samsung Galaxy A14 5g 128gb Dual Sm-a146mlgrzto,https://produto.mercadolivre.com.br/MLB-3518897838-celular-samsung-galaxy-a14-5g-128gb-dual-sm-a146mlgrzto-_JM?searchVariation=177523283674#searchVariation=177523283674&position=40&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3518897838,1875.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 (MediaTek) 5G Dual SIM 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-dual-sim-128-gb-black-4-gb-ram/p/MLB21950247?pdp_filters=category:MLB1055#searchVariation=MLB21950247&position=11&search_layout=stack&type=product&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3801560604,1174.0
Samsung Galaxy A14 5g 128GB,29/10/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3461649611-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=180104433259#searchVariation=180104433259&position=41&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3461649611,1382.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 (Exynos) 5G 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-exynos-5g-128-gb-black-4-gb-ram/p/MLB24241909?pdp_filters=category:MLB1055#searchVariation=MLB24241909&position=12&search_layout=stack&type=product&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3482146983,1124.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293894675-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812267567#searchVariation=177812267567&position=42&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293894675,1247.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504471008-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492001714#searchVariation=177492001714&position=43&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3504471008,1219.0
Samsung Galaxy A14 5g 128GB,29/10/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293861259-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812303137#searchVariation=177812303137&position=44&search_layout=stack&type=item&tracking_id=16a1aee7-c1db-4ef7-8a35-064abd38c0d4,MLB3293861259,1257.0
